DIAS_COMPRANDO,DEVOLUCIONES,TRX_TV,TRX_TF,VALOR_TOTAL,CONTRI,TRX_CON_TR,TRX_CON_EFX,TRX_CON_OTB,FREC_DIARIA,GENERO,EDAD,SEGMENTO,TIENE_TR,SEGMENTO_RFM,NUM_CATEGORIAS,TRX_BLANDOS,TRX_HOME,TRX_PROPIAS,TRX_TERCERAS,TRX_ANTES_5PM,TRX_DESPUES_5PM,TRX_DSCTO,TRX_LUN_JUE,TRX_VIE_DOM,TRX_NAVIDAD,TRX_MAMA,TRX_PAPA,TRX_CYBERS,TRX_DDS,TRX_BTS,TRX_LIQ01,TRX_LIQ02,TRX_CUPONES,UNID_PROD,FR_TIENDA_FAVORITA,TIENDA_FAVORITA,DESV_TICKET,CATEGORIA_FAVORITA,CONTACTABILIDAD,CONSENTIMIENTO,PERIODO_RETENCION,CHURN,valor_total_discreto,devoluciones_discreto,Retencion_range,freq_trx_retencion,prom_valor_por_trx,prom_valor_retencion,var,TRX_PAPA+TRX_CYBERS+TRX_BTS+TRX_NAVIDAD,TRX_CYBERS+TRX_BTS+TRX_NAVIDAD+TRX_LIQ02,TRX_MAMA+TRX_PAPA+TRX_CYBERS+TRX_NAVIDAD,TRX_MAMA+TRX_CYBERS+TRX_NAVIDAD+TRX_LIQ01,TRX_PAPA+TRX_CYBERS+TRX_BTS+TRX_LIQ02,TRX_PAPA+TRX_CYBERS+TRX_NAVIDAD+TRX_LIQ02,TRX_MAMA+TRX_PAPA+TRX_CYBERS+TRX_BTS,TRX_MAMA+TRX_PAPA+TRX_CYBERS+TRX_DDS,TRX_MAMA+TRX_CYBERS+TRX_DDS+TRX_LIQ01,TRX_MAMA+TRX_CYBERS+TRX_NAVIDAD+TRX_LIQ02,TRX_MAMA+TRX_CYBERS+TRX_BTS+TRX_LIQ02,TRX_PAPA+TRX_CYBERS+TRX_DDS+TRX_LIQ01,TRX_MAMA+TRX_CYBERS+TRX_DDS+TRX_NAVIDAD,TRX_MAMA+TRX_CYBERS+TRX_BTS+TRX_NAVIDAD,TRX_PAPA+TRX_CYBERS+TRX_DDS+TRX_NAVIDAD,TRX_MAMA+TRX_CYBERS+TRX_DDS+TRX_BTS,dummy_usan_dscto,discr_trx_dscto,discr_valor_total,discr_contri,sin_tda,devolvio,afiliado,trans_log,ticket_prom_log,suma_compras_log,consentimiento_nulo,edad_nulo,genero_nulo
1,0,0.0,1.0,76.18644,28.19,0.0,1.0,0.0,2.0,M,49.0,,NO,R4. OCASIONAL,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,SIN TDA,0.0,HOMBRE,NO,NO,0.0,1.0,bajo,no_dev,<27,0.0,76.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,<50,-50-0,1,0,1,0.6934,4.348,0.6934,1,0,0
1,0,0.0,1.0,123.89831,40.7,0.0,1.0,0.0,0.0,M,69.0,PABLOMART,NO,R3. HABITUAL,2,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,AREQUIPA,0.0,DEPORTES,NO,NO,0.0,0.0,up_int,no_dev,<27,0.0,61.94,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0-1,50-100,-50-0,0,0,1,1.099,4.14,1.099,1,0,0
2,0,0.0,1.0,2183.9407,326.0,1.0,0.0,0.0,101.0,M,70.0,PABLOMART,SI,R2. PREMIUM,2,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.5,0.0,SIN TDA,1027.0,BELLEZA,SI,SI,202.0,0.0,muy_alto,no_dev,189-216,0.0099,1092.0,5.4060000000000015,5.4060000000000015,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0,0,1700-2100,200-250,1,0,1,1.099,6.996,1.099,0,0,0
2,0,0.0,1.0,298.69492,59.22,0.5,0.5,0.0,109.5,M,67.0,PABLOMART,SI,R3. HABITUAL,2,2.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,2.0,0.0,SIN TDA,130.9,AUTOLIQUIDABLES,SI,SI,219.0,0.0,up_int,no_dev,216-243,0.00913,149.4,0.682,0.682,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1,0-1,200-250,0-50,1,0,1,1.099,5.01,1.099,0,0,0
1,0,0.0,1.0,80.33898,33.88,0.0,0.0,1.0,89.0,,,,NO,R4. OCASIONAL,1,3.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,SIN TDA,0.0,HOMBRE,NO,NO,0.0,1.0,low_int,no_dev,<27,0.0,80.3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0-1,<50,-50-0,1,0,0,0.6934,4.4,0.6934,1,1,1
1,1,0.0,2.0,75.42373,0.0,0.0,1.0,0.0,135.0,F,76.0,,NO,R4. OCASIONAL,1,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,SIN TDA,0.0,ELECTROHOGAR,NO,NO,0.0,1.0,bajo,muy bajo,<27,0.0,37.72,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,<50,-50-0,1,1,1,0.6934,4.336,0.6934,1,0,0
1,0,0.0,1.0,571.3983,393.8,0.0,0.0,1.0,198.0,,,,NO,R3. HABITUAL,1,8.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,SIN TDA,0.0,MUJER,NO,NO,0.0,0.0,alto,no_dev,<27,0.0,571.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,450-550,250-350,1,0,0,0.6934,6.35,0.6934,1,1,1
6,0,0.0,1.0,2637.6272,450.5,1.0,0.0,0.0,35.66,F,61.0,PABLOMART,NO,R1. ELITE,3,1.571,0.4285,0.7144,1.0,0.5713,0.4285,0.7144,0.7144,0.2856,0.5713,0.2856,0.0,0.0,0.0,0.0,0.0,0.0,0.2856,2.0,5.0,SAN ISIDRO,626.0,CALZADO,NO,NO,214.0,1.0,muy_alto,no_dev,189-216,0.0327,376.8,1.761,1.761,0.5713,0.5713,0.857,0.857,0.0,0.5713,0.2856,0.2856,0.2856,0.857,0.2856,0.0,0.857,0.857,0.5713,0.2856,1,0-1,1700-2100,350-450,0,0,1,2.08,5.934,1.946,1,0,0
1,0,0.0,1.0,67.62711,43.47,0.0,1.0,0.0,348.0,M,55.0,,NO,R5. NO FIEL,1,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,SIN TDA,0.0,INFANTIL,NO,NO,0.0,1.0,bajo,no_dev,<27,0.0,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,<50,-50-0,1,0,1,0.6934,4.23,0.6934,1,0,0
1,0,0.0,1.0,17.542372,7.14,0.0,1.0,0.0,23.0,F,53.0,PABLOMART,SI,R4. OCASIONAL,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,SIN TDA,0.0,BELLEZA,SI,NO,0.0,0.0,muy bajo,no_dev,<27,0.0,17.55,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,None,-50-0,1,0,1,0.6934,2.92,0.6934,1,0,0
1,0,0.0,1.0,84.66102,4.24,0.0,0.0,1.0,124.0,M,66.0,PABLOMART,SI,R4. OCASIONAL,1,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,SIN TDA,0.0,CALZADO,NO,NO,0.0,0.0,low_int,no_dev,<27,0.0,84.7,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,<50,-50-0,1,0,1,0.6934,4.45,0.6934,1,0,0
3,0,0.0,1.0,337.58475,146.9,0.0,0.0,1.0,16.67,M,52.0,PABLOMART,NO,R3. HABITUAL,2,1.3330000000000002,0.0,0.0,1.3330000000000002,0.6665,0.3333,0.6665,0.3333,0.6665,0.0,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,1.0,1.3330000000000002,0.0,SIN TDA,10.81,MUJER,NO,NO,50.0,0.0,alto,no_dev,27-54,0.06,112.5,2.25,2.25,0.6665,0.3333,1.0,0.6665,0.6665,0.6665,1.0,1.0,0.6665,0.6665,0.6665,0.6665,0.6665,0.6665,0.6665,0.6665,1,0-1,200-250,50-100,1,0,1,1.3869999999999998,4.73,1.3869999999999998,1,0,0
7,0,0.5,0.5,600.18646,131.6,0.0,0.0,1.0,21.44,F,45.0,PABLOMART,NO,R3. HABITUAL,7,0.875,0.125,0.375,0.375,0.625,0.375,0.0,0.875,0.125,0.0,0.0,0.0,0.5,0.0,0.375,0.125,0.0,0.5,1.5,0.0,SIN TDA,75.6,DEPORTES,NO,NO,150.0,0.0,alto,no_dev,135-162,0.05334,75.0,0.5,0.5,0.875,0.875,0.5,0.625,0.875,0.5,0.875,0.5,0.625,0.5,0.875,0.625,0.5,0.875,0.5,0.875,0,0,450-550,50-100,1,0,1,2.197,4.332,2.197,1,0,0
1,0,0.0,1.0,1016.1017,111.75,1.0,0.0,0.0,236.0,F,56.0,PABLOMART,SI,R3. HABITUAL,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,SAN ISIDRO,0.0,ELECTROHOGAR,SI,SI,0.0,1.0,muy_alto,no_dev,<27,0.0,1016.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,650-900,50-100,0,0,1,0.6934,6.926,0.6934,0,0,0
1,0,0.0,1.0,5.847457,1.17,0.0,1.0,0.0,15.0,F,76.0,PABLOMART,NO,R4. OCASIONAL,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,PIURA II,0.0,AUTOLIQUIDABLES,NO,NO,0.0,0.0,muy bajo,no_dev,<27,0.0,5.848,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,None,-50-0,0,0,1,0.6934,1.924,0.6934,1,0,0
3,0,0.0,1.0,440.0,171.8,0.0,0.75,0.25,68.3,,,,NO,R3. HABITUAL,2,2.5,0.0,0.0,2.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.75,2.5,0.0,SIN TDA,52.84,MUJER,NO,NO,205.0,1.0,alto,no_dev,189-216,0.01952,110.0,0.5366,0.5366,1.0,1.0,0.75,0.75,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.75,1.0,0.75,0.5,0,0,250-350,100-150,1,0,0,1.609,4.71,1.609,1,1,1
35,4,0.0,1.071,7021.449000000001,2418.0,0.375,0.1964,0.3035,10.31,F,42.0,SILVER,SI,R1. ELITE,9,2.857,0.1964,1.536,1.232,0.25,0.8213,0.3928,0.5894,0.4822,0.0893,0.1071,0.0357,0.125,0.1608,0.1428,0.25,0.0714,0.893,3.09,0.0,SIN TDA,99.8,MUJER,SI,SI,361.0,0.0,muy_alto,muy bajo,351+,0.1663,117.0,0.3242,0.3474,0.3928,0.4285,0.3572,0.5713,0.375,0.3215,0.4106,0.4285,0.643,0.3928,0.4465,0.5713,0.4822,0.4644,0.4106,0.5356,1,10-20,2800-3500,650-900,1,1,1,4.043,4.84,4.023,0,0,0
1,0,0.0,1.0,70.67796,5.24,0.0,1.0,0.0,258.0,F,84.0,,NO,R5. NO FIEL,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,SIN TDA,0.0,MUJER,NO,NO,0.0,1.0,bajo,no_dev,<27,0.0,70.7,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,<50,-50-0,1,0,1,0.6934,4.273,0.6934,1,0,0
1,0,0.0,1.0,25.338984,-1.42,0.0,0.0,1.0,262.0,M,38.0,,NO,R5. NO FIEL,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SIN TDA,0.0,AUTOLIQUIDABLES,NO,NO,0.0,0.0,muy bajo,no_dev,<27,0.0,25.34,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,None,-400--50,1,0,1,0.6934,3.2710000000000004,0.6934,1,0,0
2,0,0.0,1.0,93.00848,-3.72,0.0,1.0,0.0,3.5,F,46.0,PABLOMART,NO,R4. OCASIONAL,2,1.5,0.0,0.0,1.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,JULIACA,4.17,MUJER,NO,NO,7.0,1.0,low_int,no_dev,<27,0.2856,46.5,6.645,6.645,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0-1,<50,-400--50,0,0,1,1.099,3.861,1.099,1,0,0
2,0,0.0,1.0,127.05084,-24.44,1.0,0.0,0.0,73.5,F,56.0,PABLOMART,SI,R4. OCASIONAL,2,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,SIN TDA,29.69,MUJER,SI,SI,147.0,0.0,up_int,no_dev,135-162,0.0136,63.53,0.4321,0.4321,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1,0-1,50-100,-400--50,1,0,1,1.099,4.168,1.099,0,0,0
1,0,0.0,1.0,153.52,0.0,0.0,0.5,0.5,0.0,F,54.0,PABLOMART,NO,R3. HABITUAL,2,3.0,0.0,0.0,2.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,3.0,2.0,PUCALLPA,0.0,BELLEZA,NO,NO,0.0,1.0,up_int,no_dev,<27,0.0,76.75,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0-1,100-150,-50-0,0,0,1,1.099,4.355,1.099,1,0,0
14,0,0.0,1.0,3946.1272,1219.0,0.9414,0.0,0.0,21.44,F,52.0,SILVER,SI,R1. ELITE,7,4.293,0.353,1.6469999999999998,2.705,0.1177,0.8823,0.706,0.2942,0.706,0.2354,0.2354,0.1765,0.1765,0.05884,0.0,0.0,0.0,0.9414,4.65,0.0,SIN TDA,146.4,MUJER,SI,SI,300.0,0.0,muy_alto,no_dev,297-324,0.05667000000000001,232.1,0.774,0.774,0.5884,0.4119,0.8237,0.647,0.353,0.5884,0.5884,0.647,0.4707,0.647,0.4119,0.4119,0.706,0.647,0.647,0.4707,1,1-10,2800-3500,650-900,1,0,1,2.89,5.4529999999999985,2.773,0,0,0
3,1,0.0,1.3330000000000002,106.52542,18.22,0.3333,0.3333,0.0,72.0,F,62.0,BRONZE,SI,R3. HABITUAL,4,2.334,0.0,0.6665,0.0,0.0,1.3330000000000002,0.6665,1.3330000000000002,0.0,0.3333,0.3333,0.0,0.3333,0.0,0.0,0.0,0.0,0.6665,2.0,0.0,SIN TDA,28.77,BELLEZA,SI,SI,216.0,0.0,low_int,muy bajo,216-243,0.01852,26.62,0.1233,0.1644,0.6665,0.6665,1.0,1.0,0.3333,0.6665,0.6665,0.6665,0.6665,1.0,0.6665,0.3333,1.0,1.0,0.6665,0.6665,1,0-1,50-100,-50-0,1,1,1,1.3869999999999998,3.5980000000000003,1.3869999999999998,0,0,0
2,0,0.0,1.0,143.8983,8.54,0.0,1.0,0.0,123.5,M,47.0,PABLOMART,NO,R4. OCASIONAL,1,1.5,0.0,0.0,1.5,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.5,2.0,CHICLAYO,12.71,HOMBRE,NO,NO,247.0,0.0,up_int,no_dev,243-270,0.008095,71.94,0.2913,0.2913,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1,0-1,50-100,-50-0,0,0,1,1.099,4.29,1.099,1,0,0
1,0,0.0,1.0,84.66102,56.5,0.0,1.0,0.0,111.0,M,56.0,PABLOMART,NO,R4. OCASIONAL,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,SANTA ANITA,0.0,MUJER,SI,NO,0.0,0.0,low_int,no_dev,<27,0.0,84.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,<50,0-50,0,0,1,0.6934,4.45,0.6934,1,0,0
4,0,0.0,1.0,400.7034,142.9,0.0,1.0,0.0,70.0,F,46.0,PABLOMART,NO,R3. HABITUAL,3,1.5,0.0,0.75,0.75,0.25,0.75,0.25,0.5,0.5,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.5,1.5,4.0,PIURA II,46.78,MUJER,SI,NO,280.0,0.0,alto,no_dev,270-297,0.01428,100.2,0.3577,0.3577,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.0,1.0,0.5,0.75,0.75,0.5,0.75,1,0-1,250-350,50-100,0,0,1,1.609,4.617,1.609,0,0,0
1,0,0.0,1.0,84.66102,7.49,0.0,1.0,0.0,200.0,,,PABLOMART,NO,R5. NO FIEL,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,SANTA ANITA,0.0,DEPORTES,NO,NO,0.0,1.0,low_int,no_dev,<27,0.0,84.7,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,<50,-50-0,0,0,0,0.6934,4.45,0.6934,1,1,1
1,0,0.0,1.0,4.237288,0.64,0.0,1.0,0.0,106.0,F,57.0,PABLOMART,NO,R4. OCASIONAL,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,BRASIL (LA RAMBLA),0.0,ELECTROHOGAR,NO,NO,0.0,1.0,muy bajo,no_dev,<27,0.0,4.24,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,None,-50-0,0,0,1,0.6934,1.656,0.6934,1,0,0
2,0,0.0,1.0,575.339,66.7,0.5,0.5,0.0,60.5,F,47.0,PABLOMART,SI,R3. HABITUAL,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,0.0,SIN TDA,262.2,ELECTROHOGAR,SI,SI,121.0,0.0,alto,no_dev,108-135,0.01653,287.8,2.377,2.377,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1,0-1,450-550,0-50,1,0,1,1.099,5.664,1.099,0,0,0
1,0,0.0,1.0,215.9322,110.94,0.0,1.0,0.0,77.0,M,43.0,PABLOMART,NO,R3. HABITUAL,2,4.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,SIN TDA,0.0,HOMBRE,NO,NO,0.0,0.0,up_int,no_dev,<27,0.0,215.9,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0-1,150-200,50-100,1,0,1,0.6934,5.38,0.6934,1,0,0
1,0,0.0,1.0,37.881355,11.94,0.0,1.0,0.0,176.0,F,54.0,PABLOMART,NO,R4. OCASIONAL,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,PIURA I,0.0,BELLEZA,SI,NO,0.0,1.0,bajo,no_dev,<27,0.0,37.88,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,None,-50-0,0,0,1,0.6934,3.66,0.6934,1,0,0
4,0,0.0,1.0,261.38135,95.25,0.25,0.0,0.75,66.0,F,53.0,PABLOMART,SI,R3. HABITUAL,2,1.5,0.0,0.25,0.75,0.25,0.75,0.5,0.25,0.75,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.75,1.5,0.0,SIN TDA,46.12,BELLEZA,SI,SI,264.0,0.0,up_int,no_dev,243-270,0.01515,65.4,0.2476,0.2476,0.25,0.0,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.5,1,0-1,200-250,0-50,1,0,1,1.609,4.195,1.3869999999999998,0,0,0
1,0,0.0,1.0,337.9661,54.88,0.0,1.0,0.0,0.0,F,48.0,PABLOMART,NO,R3. HABITUAL,2,2.0,0.0,2.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,PIURA II,0.0,HOMBRE,NO,NO,0.0,1.0,alto,no_dev,<27,0.0,169.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0-1,200-250,0-50,0,0,1,1.099,5.1370000000000005,1.099,1,0,0
3,0,0.0,1.0,538.661,129.2,0.0,0.6665,0.3333,65.7,M,46.0,PABLOMART,SI,R3. HABITUAL,3,0.3333,3.0,0.0,0.3333,0.0,1.0,0.0,0.6665,0.3333,0.0,0.0,0.3333,0.3333,0.0,0.3333,0.0,0.0,0.6665,3.334,0.0,SIN TDA,112.1,ELECTROHOGAR,SI,SI,197.0,0.0,alto,no_dev,189-216,0.01523,179.5,0.9116,0.9116,1.0,0.6665,0.6665,0.3333,1.0,0.6665,1.0,0.6665,0.3333,0.3333,0.6665,0.6665,0.3333,0.6665,0.6665,0.6665,0,0,350-450,50-100,1,0,1,1.3869999999999998,5.195,1.3869999999999998,0,0,0
7,0,0.0,1.0,2406.0847,583.0,0.0,0.0,0.9165,10.0,F,53.0,PABLOMART,NO,R1. ELITE,6,1.917,0.0833,0.1666,0.6665,0.3333,0.6665,0.0,0.5,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,MIRAFLORES,74.6,BELLEZA,SI,NO,70.0,1.0,muy_alto,no_dev,54-81,0.1714,200.5,2.865,2.865,0.75,0.75,0.75,0.75,0.0,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.75,0.75,0.0,0,0,1700-2100,450-550,0,0,1,2.564,5.305,2.303,1,0,0
1,0,0.0,1.0,59.23729,41.84,0.0,1.0,0.0,326.0,M,66.0,,NO,R5. NO FIEL,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,SIN TDA,0.0,CALZADO,NO,NO,0.0,1.0,bajo,no_dev,<27,0.0,59.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,<50,-50-0,1,0,1,0.6934,4.098,0.0,1,0,0
1,0,0.0,1.0,84.66102,32.66,0.0,1.0,0.0,138.0,F,61.0,PABLOMART,SI,R4. OCASIONAL,1,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,ICA,0.0,MUJER,SI,SI,0.0,1.0,low_int,no_dev,<27,0.0,84.7,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0-1,<50,-50-0,0,0,1,0.6934,4.45,0.6934,0,0,0
1,0,0.0,1.0,66.94915,22.52,0.0,1.0,0.0,347.0,F,55.0,PABLOMART,NO,R5. NO FIEL,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SAN ISIDRO,0.0,DECOHOGAR,NO,NO,0.0,1.0,bajo,no_dev,<27,0.0,66.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,<50,-50-0,0,0,1,0.6934,4.22,0.6934,1,0,0
1,0,0.0,1.0,222.9322,95.75,1.0,0.0,0.0,0.0,F,42.0,PABLOMART,NO,R3. HABITUAL,3,3.0,0.0,0.5,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,JOCKEY PLAZA,0.0,BELLEZA,SI,SI,0.0,0.0,up_int,no_dev,<27,0.0,111.44,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0-1,150-200,0-50,0,0,1,1.099,4.723,1.099,0,0,0
