Category,Rating,Reviews,Installs,Type,Price,Content Rating,Genres,Android Ver
119,1.0,52312,356,Free,0.0,597,1.1757884775968526,481
508,0.0,434,298,Free,0.0,4764,0.25997520218158704,761
253,1.0,0,124,Free,0.0,4764,0.6638107786479267,846
581,0.0,1486,661,Free,0.0,4764,0.6431450191276484,311
170,1.0,15753,661,Paid,3.49,4764,0.9770394612655954,143
508,1.0,142,841,Free,0.0,4764,0.5760965240296608,582
106,1.0,31519,841,Free,0.0,4764,0.921303174814346,761
219,0.0,85,282,Free,0.0,597,0.7030737768152824,846
508,1.0,981,661,Free,0.0,4764,0.9259017241528216,64
581,1.0,169,536,Paid,0.99,4764,0.6953718157140077,164
581,1.0,3073251,116,Free,0.0,189,0.9843080720784945,1317
1114,0.0,65119,841,Free,0.0,189,0.5174380968757732,137
170,1.0,2885,661,Free,0.0,4764,0.8482565277154815,582
508,1.0,19234,308,Free,0.0,4764,0.5058270269316333,846
219,1.0,0,124,Free,0.0,4764,0.49960756491947067,1317
195,1.0,0,448,Free,0.0,4764,1.077966747588968,1317
253,0.0,51,536,Paid,29.99,4764,0.9415399457079495,761
233,0.0,1343,661,Free,0.0,4764,0.6703379853559169,311
204,1.0,30,623,Free,0.0,4764,0.8487963237965087,1317
38,1.0,13,536,Free,0.0,4764,0.5909259266179755,137
212,1.0,7583,308,Free,0.0,189,0.4987750225195877,846
210,1.0,911995,541,Free,0.0,4764,0.7773781770604571,481
134,1.0,2,237,Free,0.0,597,0.41777615379821464,481
1114,0.0,6,536,Free,0.0,4764,0.6919326011020898,761
1114,1.0,14604,308,Free,0.0,597,0.5674220399128731,225
1114,1.0,83427,841,Free,0.0,4764,0.8147118399592489,1317
219,0.0,126,282,Paid,2.49,4764,1.192412099800974,1317
264,1.0,13,448,Free,0.0,4764,0.543872764737667,846
143,0.0,533,298,Free,0.0,4764,0.8006307748093162,846
210,1.0,221722,541,Free,0.0,4764,0.9811036443424698,582
253,1.0,5,448,Free,0.0,4764,0.8154255312486963,1317
52,1.0,107,623,Free,0.0,4764,0.687682383721416,1317
1114,0.0,48929,356,Free,0.0,4764,1.213570776745869,761
74,0.0,7,536,Free,0.0,4764,1.0238576596826068,1317
143,1.0,190888,541,Free,0.0,597,0.6054563533017856,1317
581,1.0,293086,356,Free,0.0,4764,1.0539684447274167,846
581,1.0,8432,308,Free,0.0,189,0.9872322672117254,1317
143,0.0,33,536,Free,0.0,4764,0.5119007272983959,761
1114,1.0,3195,661,Paid,0.99,4764,1.0833715125463814,88
581,0.0,38767,356,Free,0.0,189,0.5626917122322893,17
1114,1.0,1838090,114,Free,0.0,189,0.9305138597702806,1317
1114,0.0,174,298,Free,0.0,4764,0.6472594191998925,761
581,1.0,2917,661,Free,0.0,597,0.5834888358581858,381
100,1.0,97684,841,Free,0.0,234,0.22567488234507668,846
38,0.0,17941,356,Free,0.0,4764,0.6890253976852069,582
1114,0.0,608,661,Free,0.0,4764,0.39101159883779896,1317
49,0.0,126862,541,Free,0.0,4764,0.9998282384705296,142
195,1.0,10,536,Free,0.0,4764,1.005491651878786,761
233,0.0,198,298,Free,0.0,4764,0.5646995451991246,381
106,1.0,3,448,Free,0.0,4764,0.8290623099714004,761
210,1.0,24082,841,Free,0.0,4764,0.8335702540575743,481
204,1.0,11,536,Free,0.0,4764,0.8751844618887088,1317
508,1.0,3509,841,Free,0.0,4764,0.693311789715186,311
195,1.0,4,536,Free,0.0,4764,0.5741430495949937,16
143,1.0,104,623,Free,0.0,4764,0.9634418953986482,761
195,1.0,3,448,Free,0.0,4764,0.5883559732182084,137
581,0.0,5,124,Free,0.0,4764,1.0546277208207895,381
38,1.0,99,623,Free,0.0,4764,0.42589239250691885,1317
133,1.0,98,282,Free,0.0,4764,0.7816495216319949,143
67,0.0,70,623,Free,0.0,4764,0.7257298990001654,311
1114,1.0,78,282,Free,0.0,4764,1.0820097408309548,1317
134,0.0,19446,841,Free,0.0,234,0.7098630165871593,846
1114,1.0,2387,661,Free,0.0,4764,0.8002762636592533,1317
508,1.0,111507,541,Free,0.0,4764,0.46401660735452643,582
1114,1.0,4,190,Free,0.0,4764,0.338825511785989,761
253,1.0,573,661,Free,0.0,4764,0.902602348732448,137
233,1.0,226456,541,Free,0.0,4764,1.0495070762704386,582
143,1.0,3,448,Free,0.0,189,0.6702612477224021,29
143,1.0,53,623,Free,0.0,597,0.761950258742263,761
204,1.0,957973,541,Free,0.0,4764,1.1988790139028147,225
94,0.0,32,282,Free,0.0,4764,0.781339163953678,846
195,0.0,33,282,Free,0.0,4764,0.5290866122698703,1317
1114,0.0,369,623,Free,0.0,4764,0.8610685607846397,381
581,1.0,292164,541,Free,0.0,189,1.050160124045598,1317
134,1.0,624557,541,Free,0.0,234,1.0226397809553645,143
170,0.0,12906,841,Free,0.0,4764,0.5577659174667937,88
1114,0.0,468,623,Free,0.0,4764,0.5115643129587036,1317
94,1.0,4706,841,Free,0.0,4764,0.9945005264367909,481
204,0.0,135,623,Free,0.0,4764,1.008676689524579,481
508,0.0,169369,541,Free,0.0,4764,0.23499346833531934,582
1114,1.0,3,124,Free,0.0,4764,0.8310538547719075,311
204,1.0,6998,841,Free,0.0,4764,1.084555127092313,311
195,1.0,177263,541,Free,0.0,234,0.5839920853647853,311
143,1.0,9,190,Free,0.0,4764,0.6275496113836705,1317
210,1.0,2943,661,Free,0.0,4764,0.543073765149007,164
253,1.0,0,237,Free,0.0,4764,0.772711980610564,481
1114,0.0,24123,841,Free,0.0,597,0.39771101680082277,1317
170,1.0,18539,841,Free,0.0,4764,0.9336172977491521,846
1114,0.0,169,623,Free,0.0,4764,0.9422728567780873,761
94,0.0,141515,541,Free,0.0,597,0.5053977967309075,381
204,0.0,21,448,Paid,4.99,4764,0.6344398798097605,846
219,1.0,601,661,Free,0.0,4764,0.8106191099667074,381
46,1.0,5482,841,Free,0.0,4764,1.106448413705608,846
1114,1.0,305765,541,Free,0.0,4764,0.6942382512990463,1317
73,1.0,3168,841,Free,0.0,4764,1.0333314240586922,481
162,1.0,7594559,114,Free,0.0,597,0.5091751494754848,846
581,1.0,97209,841,Free,0.0,4764,0.9488752627123709,846
212,1.0,0,42,Free,0.0,597,0.7953280383073943,1317
106,1.0,441473,541,Free,0.0,4764,0.4476256228887649,582
195,0.0,1820,661,Free,0.0,4764,1.052079705318164,481
195,0.0,7317,841,Free,0.0,597,0.889989745930205,846
1114,0.0,226,298,Free,0.0,4764,0.5718040641108187,761
253,0.0,4,190,Free,0.0,4764,1.0800992028521597,846
204,1.0,4344,308,Free,0.0,4764,0.9489387169769106,761
233,1.0,0,237,Paid,2.99,4764,0.8897012494151321,761
162,1.0,67,623,Free,0.0,4764,0.37694782556101614,846
1114,0.0,13,536,Free,0.0,4764,0.7397395884852332,64
67,0.0,464,298,Free,0.0,4764,1.0603443178460625,481
233,1.0,1508137,114,Free,0.0,4764,0.9156879939188809,761
67,0.0,731,661,Free,0.0,4764,0.8278589944549442,1317
508,0.0,79132,541,Free,0.0,4764,0.4333652886045527,381
143,0.0,66,623,Free,0.0,4764,0.8817439089408349,1317
106,1.0,5121,308,Free,0.0,4764,0.4116414399585614,1317
204,0.0,43,282,Free,0.0,4764,0.8470912412174693,761
195,0.0,97,298,Free,0.0,4764,0.8881656725265086,142
170,1.0,26540,841,Free,0.0,4764,0.9551773777118485,846
581,0.0,1,536,Free,0.0,4764,0.7810397555489282,761
253,1.0,395,536,Paid,9.99,4764,0.6695564032193894,311
1114,0.0,21433,841,Free,0.0,234,0.8333485398016099,311
100,0.0,35,536,Free,0.0,234,1.059936241962942,846
1114,1.0,3063,661,Free,0.0,4764,0.6858412677727611,137
100,1.0,14,124,Free,0.0,597,0.9711274857434764,846
170,0.0,249855,541,Free,0.0,4764,0.653375248989842,582
508,0.0,60,623,Free,0.0,4764,0.3899447282400725,846
1114,1.0,32812,308,Paid,2.99,4764,0.9247917991155202,846
1114,1.0,7320,841,Free,0.0,4764,1.1000797997328469,846
210,1.0,37140,841,Free,0.0,4764,0.718189469784005,1317
1114,0.0,6760,308,Free,0.0,4764,0.8231443413843134,18
210,1.0,0,237,Free,0.0,4764,0.880042514728382,1317
74,1.0,0,237,Free,0.0,4764,0.8772602704992724,143
581,1.0,148897,541,Free,0.0,4764,0.5834038324113838,846
219,1.0,12,190,Free,0.0,4764,0.9206154597019923,761
1114,0.0,21095,841,Free,0.0,4764,0.7688777013572672,846
119,1.0,9636,841,Free,0.0,4764,0.28194236695186586,88
106,1.0,105773,541,Free,0.0,4764,0.6571743218225988,481
253,1.0,123,623,Free,0.0,4764,0.496268250784161,311
508,0.0,131,536,Paid,5.99,4764,1.104285913905841,142
210,1.0,7,448,Free,0.0,4764,0.7030703220436617,846
106,1.0,1,190,Free,0.0,4764,0.5136058212395035,1317
1114,1.0,23,536,Free,0.0,4764,0.6291188336192477,481
212,1.0,0,42,Paid,0.99,4764,0.4860014649643035,481
1114,1.0,593,661,Free,0.0,4764,0.9436284931107551,137
53,0.0,61201,541,Free,0.0,597,1.0812490019803895,582
1114,1.0,19,282,Free,0.0,4764,0.8689353407732695,1317
1114,1.0,3,536,Free,0.0,597,0.605011127411346,761
508,1.0,32,623,Free,0.0,4764,0.7243275375546218,761
67,0.0,145323,541,Free,0.0,4764,1.1781011572386917,481
581,1.0,2975,298,Paid,1.99,4764,0.9329820695914436,761
508,1.0,20,190,Paid,1.99,4764,0.763940220660355,137
508,0.0,18751,841,Free,0.0,4764,0.5909175501281856,1317
212,1.0,285,298,Free,0.0,597,1.4537809988482386,381
1114,1.0,303394,541,Free,0.0,234,0.6068740127930923,1317
581,1.0,1,237,Free,0.0,4764,0.9945629416718804,1317
210,1.0,361,298,Free,0.0,4764,0.5798165282536503,381
581,1.0,10440,298,Paid,4.99,597,0.767567523097752,1317
1114,0.0,3,448,Free,0.0,4764,0.8288132860099005,1317
1114,1.0,0,37,Paid,0.99,4764,0.7211749499808434,64
38,1.0,8343,298,Paid,4.99,4764,0.6012233064151659,846
233,0.0,3930,841,Free,0.0,4764,0.6333666350577778,761
74,1.0,53481,541,Free,0.0,4764,0.8143395949274848,582
581,1.0,197979,841,Free,0.0,597,0.543880410996449,582
210,1.0,50017,841,Free,0.0,3,1.0868025718219867,481
42,1.0,160,661,Free,0.0,4764,0.6103118247358128,761
253,1.0,309,623,Free,0.0,4764,0.5934444296854063,481
212,1.0,0,237,Free,0.0,4764,0.41801957578005355,846
143,1.0,3375,661,Free,0.0,4764,0.6333473791962123,1317
210,1.0,0,237,Free,0.0,4764,0.3619158359764215,1317
210,1.0,3451011,116,Free,0.0,4764,0.8201221681818427,1317
1114,1.0,29436,841,Free,0.0,4764,0.2955849365648068,1317
1114,1.0,2,536,Free,0.0,4764,0.2912028104958438,1317
219,1.0,2,448,Free,0.0,4764,0.6138700677900871,761
1114,1.0,96045,356,Free,0.0,4764,0.5265158749734673,1317
581,1.0,2431,661,Free,0.0,597,0.7011663034906988,137
219,1.0,51357,356,Free,0.0,4764,0.27457502872574746,761
162,1.0,41331,356,Free,0.0,4764,0.8119211275590345,846
233,1.0,0,237,Free,0.0,4764,0.425787047860988,225
143,1.0,3,448,Free,0.0,4764,1.1887390712463008,761
162,1.0,31985,841,Free,0.0,4764,0.3967719603998193,225
53,1.0,1856,661,Free,0.0,597,0.6036660043035813,29
212,1.0,4,124,Paid,0.99,4764,0.6634335752179804,1317
67,0.0,848,661,Free,0.0,4764,0.7061167831226568,1317
508,1.0,57076,661,Paid,4.49,4764,0.8119976146969864,1317
253,0.0,77,282,Paid,2.99,4764,0.5017637615205816,846
37,1.0,314,661,Free,0.0,4764,0.5194051200890138,1317
1114,0.0,2310,308,Free,0.0,4764,0.5581844160443938,1317
119,0.0,29,536,Free,0.0,4764,0.7597613131605806,846
143,1.0,256680,541,Free,0.0,4764,0.721257207639268,846
1114,0.0,127,623,Free,0.0,4764,0.4173726333022732,142
195,1.0,4,448,Free,0.0,4764,1.1407551644708556,164
219,1.0,0,237,Free,0.0,4764,1.028364189260025,761
253,0.0,9,190,Free,0.0,4764,0.9840644810590768,846
233,1.0,19302,356,Free,0.0,4764,1.1313398097813951,846
170,1.0,17,190,Free,0.0,4764,0.4936152264586246,481
1114,1.0,1304467,541,Free,0.0,4764,0.8242280210495314,1317
162,1.0,140917,541,Free,0.0,4764,0.6061094516733464,761
581,1.0,94761,541,Free,0.0,597,1.0416077757224105,381
581,1.0,6,536,Free,0.0,4764,1.1468694615853448,761
170,1.0,20812,841,Free,0.0,597,0.7578374402773107,582
67,0.0,22513,841,Free,0.0,4764,1.1380887168616345,846
581,1.0,5682,298,Paid,1.99,4764,0.936086017492327,164
212,1.0,102923,841,Free,0.0,4764,0.953077329908154,311
210,1.0,1,237,Free,0.0,4764,0.6961409837932194,164
1114,1.0,3213548,114,Free,0.0,189,0.8411892368756436,1317
73,1.0,200058,541,Free,0.0,4764,1.0905764822386366,846
133,1.0,14,536,Free,0.0,4764,0.8441689204809126,761
119,1.0,1857,298,Free,0.0,4764,0.9203740279717689,481
219,0.0,250,298,Free,0.0,4764,0.7856473004583194,143
134,1.0,374,298,Free,0.0,4764,0.686418754935041,1317
1114,1.0,97071,356,Free,0.0,597,0.8315292024205345,164
119,1.0,4,536,Free,0.0,4764,0.7736374488751683,1317
264,1.0,6,237,Paid,89.99,4764,1.3047489527926361,1317
133,1.0,470,623,Free,0.0,4764,0.8493531249786427,381
581,1.0,32506,841,Free,0.0,4764,0.7005655653294148,225
195,1.0,552441,541,Free,0.0,4764,0.490689265305366,1317
1114,1.0,3,448,Free,0.0,4764,0.845897548069117,481
1114,0.0,24091,356,Free,0.0,597,0.48413033369008296,381
204,1.0,0,7,Paid,394.99,4764,0.5961354337066419,846
233,1.0,1117,298,Free,0.0,4764,0.8333683243455476,311
1114,0.0,28136,356,Free,0.0,4764,0.4401973598260995,582
162,1.0,2,448,Free,0.0,4764,0.8013876380153258,481
143,1.0,2,190,Free,0.0,4764,0.7668643161246776,846
210,1.0,2,448,Free,0.0,4764,0.7304239646484711,1317
210,1.0,989344,116,Free,0.0,597,1.0037351289305831,761
195,0.0,481,623,Paid,0.99,4764,0.8391694573934646,381
508,0.0,127,623,Free,0.0,4764,0.25897538150285243,142
1114,0.0,283823,116,Free,0.0,189,0.5061087102354244,582
204,1.0,70782,841,Free,0.0,4764,1.3212198017490138,846
143,1.0,72,282,Free,0.0,4764,0.9519784522937609,481
1114,1.0,3,536,Free,0.0,4764,0.6034952075262426,481
170,1.0,107,623,Free,0.0,4764,0.7647322068564667,137
581,0.0,267,623,Paid,1.99,4764,0.6862039488168685,761
508,1.0,65597,541,Free,0.0,4764,0.6595497487927187,381
1114,1.0,19388,841,Free,0.0,4764,0.8620460134615603,846
195,1.0,42925,841,Free,0.0,4764,0.9850819075480618,381
195,1.0,9,190,Paid,3.99,4764,0.9993505012528162,142
212,1.0,66730,356,Free,0.0,4764,1.0056652111899056,1317
100,1.0,243950,541,Free,0.0,234,0.5388934163713495,1317
508,1.0,648380,541,Free,0.0,4764,0.55805498980794,1317
42,1.0,23013,356,Free,0.0,4764,0.5484848876103517,1317
233,1.0,2537,308,Free,0.0,4764,0.9392470637861555,761
1114,0.0,268,623,Free,0.0,4764,1.1664386415189116,761
1114,1.0,0,237,Free,0.0,4764,0.8435697270394805,481
170,0.0,1075,298,Paid,2.99,4764,0.9044938553577575,481
212,1.0,3,190,Free,0.0,4764,1.4488176008906757,481
581,1.0,396090,541,Free,0.0,597,0.5873666809373266,846
581,1.0,210317,541,Free,0.0,189,0.4334266962470167,164
581,1.0,504765,356,Free,0.0,597,0.9903544021392536,481
100,1.0,0,190,Free,0.0,234,0.32357801154224486,846
1114,1.0,13155,841,Free,0.0,4764,0.6741245106319711,846
1114,1.0,3,190,Free,0.0,4764,0.912624742542508,761
212,1.0,901110,541,Free,0.0,189,1.4036214055547718,582
67,0.0,61,298,Free,0.0,4764,0.9733539432522477,1317
210,0.0,11460,661,Paid,8.99,4764,1.1226719373917222,1317
212,1.0,69488,841,Free,0.0,4764,0.8969188798026138,1317
170,1.0,1,237,Free,0.0,4764,0.6985370695475244,1317
52,1.0,189,623,Free,0.0,4764,0.7435169657792863,29
508,1.0,1107320,116,Free,0.0,4764,0.8504742460716456,1317
1114,1.0,0,42,Paid,39.99,4764,0.5743355205791479,761
508,0.0,3,190,Free,0.0,4764,0.9659452587125069,225
210,1.0,0,237,Free,0.0,4764,0.8158546423159344,1317
106,1.0,135043,541,Free,0.0,4764,1.015429444024691,225
1114,1.0,1,448,Free,0.0,4764,0.9327833189646596,761
508,1.0,308,841,Free,0.0,4764,0.9148408184512894,5
581,1.0,499483,541,Free,0.0,597,1.1070028795810283,1317
508,0.0,130,282,Paid,4.99,4764,0.7174827318445818,64
119,1.0,603,623,Free,0.0,4764,0.2769648634770911,1317
508,1.0,9,190,Free,0.0,4764,0.7655341104773554,846
233,1.0,10,536,Free,0.0,4764,0.8148941392171161,846
581,1.0,10055521,114,Free,0.0,4764,0.4019391665063951,846
219,1.0,484,536,Paid,4.99,234,0.5907565948086463,582
253,0.0,24,536,Free,0.0,4764,0.99261614518156,137
508,1.0,2176,661,Free,0.0,4764,0.6221151142034947,1317
133,1.0,40225,841,Free,0.0,4764,0.5648133605467638,1317
581,1.0,1,237,Free,0.0,4764,0.3810940866298063,381
264,1.0,17,190,Free,0.0,4764,0.7756277122988098,846
133,0.0,331,298,Free,0.0,4764,0.34338905974922224,143
233,0.0,17,536,Free,0.0,4764,0.6244806775012465,761
162,0.0,26,536,Free,0.0,4764,0.9674969743654867,481
508,1.0,77311,356,Free,0.0,4764,0.8192855093751631,582
210,1.0,688,623,Free,0.0,4764,0.7156549107093371,582
508,0.0,4786,308,Free,0.0,4764,0.6522313754740058,142
212,1.0,63699,356,Free,0.0,597,1.0409149120934167,381
508,0.0,159,623,Free,0.0,4764,0.8205846885482991,311
1114,1.0,4,448,Free,0.0,4764,0.746219853586681,846
1114,1.0,205,298,Free,0.0,4764,0.5304034778220084,846
581,1.0,596,661,Free,0.0,4764,0.8931261061063279,761
581,1.0,155186,541,Free,0.0,4764,0.6685366875271122,1317
581,1.0,7614130,114,Free,0.0,4764,0.9955182368632577,381
210,0.0,818,661,Free,0.0,4764,0.4761878886932965,761
233,1.0,1079491,114,Free,0.0,4764,0.4820612673779366,481
212,1.0,41000,841,Free,0.0,4764,1.014209038155073,64
233,1.0,195,623,Free,0.0,4764,0.636233582737952,582
210,1.0,101455,356,Free,0.0,4764,0.9683160758698143,846
253,1.0,4207,298,Paid,3.99,4764,0.8899394742654205,582
233,1.0,267189,356,Free,0.0,4764,0.41543088716403187,582
204,0.0,8185,308,Free,0.0,4764,1.1494787791338148,481
1114,0.0,5118,841,Free,0.0,4764,1.0328052114667414,381
1114,1.0,12293,841,Free,0.0,4764,0.4074633683213222,846
581,1.0,1083571,116,Free,0.0,4764,0.8720852163393275,582
134,1.0,3,237,Free,0.0,4764,0.6976517291326362,761
52,1.0,737,661,Free,0.0,4764,0.8054377176991422,1317
508,1.0,22503,841,Free,0.0,4764,0.597663813361364,1317
264,1.0,97702,356,Free,0.0,4764,0.433651338285579,582
162,1.0,1871416,114,Free,0.0,4764,0.8891899534676163,582
100,1.0,6,448,Free,0.0,234,0.7421160194632573,846
581,0.0,21423,841,Free,0.0,4764,0.9188495095511965,381
233,0.0,5107,308,Free,0.0,4764,0.814957949277093,381
264,1.0,0,124,Free,0.0,4764,0.8498214053011537,1317
204,0.0,730,623,Free,0.0,4764,0.6802769101072877,481
581,0.0,24697,308,Free,0.0,597,0.8951563098724042,761
94,0.0,20,282,Free,0.0,4764,0.7902709000526714,164
1114,0.0,2850,308,Free,0.0,4764,1.1185954251146828,381
162,1.0,18325,841,Free,0.0,4764,0.7750937891527808,582
162,1.0,2163282,116,Free,0.0,4764,0.8690760549071198,582
162,1.0,125259,116,Free,0.0,4764,0.9330485450981889,582
581,0.0,2071,661,Free,0.0,4764,1.3853047067599789,1317
119,1.0,2709,841,Free,0.0,4764,0.3912594159856322,481
264,0.0,24,623,Free,0.0,4764,1.0996344651820245,582
581,0.0,2328,661,Free,0.0,4764,0.5867832692942746,381
581,1.0,18996,841,Free,0.0,597,1.005589790040818,1317
1114,1.0,323,623,Free,0.0,4764,0.6324692642631424,846
38,1.0,3200,661,Free,0.0,189,0.6782364740984038,582
1114,1.0,71,190,Paid,2.49,4764,0.7944377110016893,761
264,1.0,16422,841,Free,0.0,4764,0.7143897946858409,1317
49,1.0,237,298,Free,0.0,4764,1.0818102910505984,3
143,0.0,17240,841,Free,0.0,189,0.779123667946769,1317
1114,1.0,6673,308,Free,0.0,4764,0.7211250351856429,17
1114,1.0,3,448,Free,0.0,4764,0.060790083019737984,311
581,1.0,8,448,Paid,0.99,597,0.7964980397399433,381
1114,0.0,13253,841,Free,0.0,4764,0.567233959806019,381
1114,1.0,6231,841,Free,0.0,4764,0.4693801349502145,846
52,1.0,27,190,Free,0.0,4764,0.7576221431292629,481
94,0.0,39495,356,Free,0.0,4764,0.8169197823367084,481
581,1.0,6735,841,Free,0.0,234,0.8910231479104721,381
581,1.0,531458,356,Free,0.0,4764,0.7077443638893375,846
508,0.0,32879,356,Free,0.0,4764,0.5370807234897598,846
100,1.0,5152,661,Free,0.0,234,0.8700673470442717,1317
1114,0.0,210,623,Free,0.0,4764,0.5415526631860126,381
581,1.0,14891223,15,Free,0.0,4764,0.7585303424685846,1317
1114,1.0,32405,841,Free,0.0,4764,0.27327503762477656,225
264,1.0,0,237,Free,0.0,4764,0.6148029220492418,164
581,0.0,90218,841,Free,0.0,597,0.33013961596100344,29
74,1.0,453,623,Paid,2.99,4764,0.8530988829635656,1317
210,1.0,4,448,Free,0.0,597,0.5494119138158383,164
233,1.0,2401017,114,Free,0.0,4764,0.6799628617925716,582
162,1.0,847159,541,Free,0.0,4764,0.9427487694106548,761
581,1.0,201426,356,Free,0.0,597,0.6028920745131039,761
233,0.0,85,282,Free,0.0,4764,0.630959374588721,761
253,1.0,20,282,Free,0.0,4764,1.4454333604762908,846
210,0.0,2,42,Free,0.0,4764,0.5619382123569293,1317
204,1.0,11919,841,Free,0.0,4764,0.8768612052698352,481
100,0.0,337,623,Free,0.0,234,0.9615789050781663,143
162,0.0,2480,661,Free,0.0,4764,0.14095244407666385,1317
210,0.0,6289,841,Free,0.0,4764,0.6875582885848782,381
119,1.0,0,237,Paid,3.61,4764,0.9754444765775172,761
1114,0.0,11,536,Free,0.0,4764,0.8730407955082726,1317
1114,0.0,7,536,Free,0.0,4764,0.828756738793855,761
1114,1.0,6367,841,Free,0.0,4764,0.837882196663806,381
581,0.0,4116,661,Free,0.0,4764,1.003667637270914,381
212,1.0,4,237,Free,0.0,4764,1.0175173003200924,481
204,0.0,36718,356,Free,0.0,4764,0.6543701998941887,582
210,1.0,0,237,Free,0.0,4764,0.6898195168234466,1317
106,1.0,331,298,Free,0.0,4764,1.0018180842873599,846
52,0.0,1754,308,Free,0.0,4764,0.7073510741084756,761
143,1.0,83558,356,Free,0.0,4764,0.8573283236465707,582
119,1.0,161,623,Free,0.0,4764,1.0383514490289476,381
134,1.0,787,661,Free,0.0,4764,1.2208118320057755,846
133,0.0,19,536,Free,0.0,4764,0.29293004895434943,1317
212,1.0,5073,841,Free,0.0,189,0.9327300515330786,761
233,1.0,870928,116,Free,0.0,4764,0.5868630654279072,1317
195,1.0,93930,356,Free,0.0,4764,0.6882623339103855,225
67,1.0,14065,308,Free,0.0,4764,0.6212838989642655,1317
253,1.0,0,37,Free,0.0,4764,0.9420699437091796,311
212,1.0,2645,298,Paid,0.99,4764,0.8435461316705567,88
581,1.0,1889250,116,Free,0.0,4764,0.7074848590127487,1317
106,1.0,0,237,Free,0.0,4764,0.5681432256211688,481
219,1.0,4,536,Free,0.0,4764,0.9103869498275148,761
264,1.0,0,124,Free,0.0,4764,0.6354816580621742,1317
74,1.0,286454,541,Free,0.0,4764,0.8563054634146922,381
1114,0.0,237,661,Free,0.0,4764,0.9112328286245204,1317
1114,1.0,1369,308,Free,0.0,4764,1.3827278144805482,381
204,1.0,22808,841,Free,0.0,4764,0.47025927590207867,582
100,1.0,10,282,Free,0.0,4764,0.890704418398587,846
204,1.0,135952,356,Free,0.0,4764,0.720008163065655,582
1114,0.0,314,661,Free,0.0,4764,1.0163829655954117,16
195,1.0,5,448,Free,0.0,4764,0.7764941154121735,1317
219,1.0,0,237,Free,0.0,597,0.7590297987200187,1317
210,0.0,255,661,Free,0.0,4764,1.0810014969998205,481
210,0.0,9971,841,Free,0.0,4764,1.0550782020798697,311
581,1.0,22333,841,Free,0.0,189,0.6394355479431243,143
38,1.0,717,661,Free,0.0,4764,0.9778077333959594,1317
162,1.0,42677,841,Free,0.0,4764,0.5777892552444656,846
204,0.0,295,623,Free,0.0,4764,0.8406112135055542,481
1114,1.0,1,237,Free,0.0,4764,1.3522233292495602,481
1114,1.0,15,124,Free,0.0,4764,0.696162251712392,846
134,1.0,76480,841,Free,0.0,234,0.6486653167563821,311
581,1.0,340,298,Free,0.0,234,0.8079593837829779,1317
581,1.0,515657,541,Free,0.0,4764,0.7631134433211318,761
1114,1.0,50771,841,Free,0.0,4764,1.4031318141212417,582
264,0.0,20973,356,Free,0.0,4764,0.4818773186597876,761
143,1.0,13620,308,Free,0.0,4764,0.576887671421563,1317
195,1.0,12,190,Free,0.0,4764,0.9095165142281906,381
581,1.0,128367,841,Free,0.0,4764,0.6442015937972049,846
49,1.0,399,661,Free,0.0,4764,0.47638103821196665,846
233,1.0,1,124,Paid,1.99,4764,0.43019448990409687,761
1114,1.0,5,237,Free,0.0,4764,0.9294063182533855,381
94,1.0,1060,661,Free,0.0,4764,0.6375924924902027,761
253,0.0,20,536,Free,0.0,4764,1.0581451468551601,311
204,0.0,2,536,Free,0.0,4764,0.8305333955569486,761
204,1.0,166,623,Free,0.0,4764,0.722179447676109,846
233,1.0,205191,541,Free,0.0,4764,0.9912043145383201,1317
170,1.0,42,536,Free,0.0,4764,1.5379447738168617,1317
119,1.0,14,190,Paid,0.99,4764,0.9654149184638179,64
508,1.0,0,124,Free,0.0,4764,0.7740916541484788,1317
133,1.0,2649,308,Free,0.0,4764,1.308442246242274,481
195,1.0,20901,841,Free,0.0,4764,0.7737494650777017,1317
195,1.0,25,282,Free,0.0,4764,0.8057844761211788,481
253,1.0,199,623,Paid,11.99,4764,0.7411282118168121,5
210,1.0,7557,661,Free,0.0,4764,0.6299305219741078,225
1114,0.0,339,661,Free,0.0,4764,0.6849591240466114,846
581,0.0,2065,661,Free,0.0,4764,0.592641116305334,164
73,1.0,9348,841,Free,0.0,4764,0.5087773820825489,582
1114,0.0,73185,356,Free,0.0,597,0.706265534196051,761
204,1.0,208463,541,Free,0.0,4764,0.4847280168766131,582
1114,1.0,2263,661,Free,0.0,4764,0.9326647377841537,143
133,1.0,165299,541,Free,0.0,4764,0.4751097833853045,1317
195,1.0,32283,841,Free,0.0,4764,0.3519557364157093,582
134,1.0,2520,661,Free,0.0,597,1.0029644596522678,143
204,1.0,20,190,Free,0.0,4764,0.7827752671295894,481
32,1.0,8788,841,Free,0.0,4764,0.7279181672110981,761
195,1.0,158679,356,Free,0.0,4764,0.46559273681726543,481
210,1.0,3,237,Paid,4.8,4764,0.5631222739654019,846
210,1.0,63580,356,Free,0.0,4764,0.8115968288097553,1317
1114,1.0,62,623,Free,0.0,4764,1.0945599709707912,142
143,1.0,49,282,Free,0.0,4764,1.0063845931170636,761
210,1.0,1008012,116,Free,0.0,4764,0.7915979911125764,88
508,1.0,1657,661,Free,0.0,4764,0.21860180450189606,311
581,1.0,2526,661,Free,0.0,4764,0.9105197914689678,1317
264,1.0,1,124,Free,0.0,4764,1.1561704828174095,381
